Time stamp,Selected Recipe,Step Status,Step Reason,Remaining Time (sec),Flow                                                (Liter/Hr),Supply Temp (°C),Return Temp (°C),Return Conduct (mS/m),Acid Tank Temp (°C),Caustic Tank Temp (°C),Hot Water Tank Temp (°C),Recup Tank Temp (°C),Return Valve Status,Pump Selected,User,Hour,DayOfWeek,Month,Temp_Difference,Selected Recipe_Encoded,Step Status_Encoded,Step Reason_Encoded,Return Valve Status_Encoded,Pump Selected_Encoded,User_Encoded
2025-12-27 16:03:52.737,20 KL PHE,Idle,,0,-1.808449,55.371094,70.100906,0.78125,55.908203,83.062065,85.259331,34.483509,Draining,No Pump,Sachin,16,5,12,-14.729811999999995,1,58,10,1,1,3
2025-12-27 16:03:57.736,20 KL PHE,Idle,,0,-1.808449,55.289715,70.073784,0.759549,55.908203,83.056641,85.253906,34.483509,Draining,No Pump,Sachin,16,5,12,-14.784069000000002,1,58,10,1,1,3
2025-12-27 16:04:02.736,20 KL PHE,Idle,,0,0.0,55.202908,70.052086,0.759549,55.908203,83.056641,85.248482,34.483509,Draining,No Pump,Sachin,16,5,12,-14.849178000000002,1,58,10,1,1,3
2025-12-27 16:04:07.737,20 KL PHE,Idle,,0,-1.808449,55.121529,70.03038,0.78125,55.908203,83.051216,85.248482,34.483509,Draining,No Pump,Sachin,16,5,12,-14.908850999999991,1,58,10,1,1,3
2025-12-27 16:04:12.736,20 KL PHE,Idle,,0,-1.808449,55.04015,70.008682,0.788484,55.908203,83.051216,85.24305,34.483509,Draining,No Pump,Sachin,16,5,12,-14.968531999999996,1,58,10,1,1,3
2025-12-27 16:04:17.736,20 KL PHE,Idle,,0,-1.808449,54.953342,69.986977,0.788484,55.902779,83.045784,85.24305,34.483509,Draining,No Pump,Sachin,16,5,12,-15.033634999999997,1,58,10,1,1,3
2025-12-27 16:04:22.737,20 KL PHE,Idle,,0,-1.808449,54.877388,69.965279,0.78125,55.902779,83.045784,85.24305,34.483509,Draining,No Pump,Sachin,16,5,12,-15.087890999999992,1,58,10,1,1,3
2025-12-27 16:04:27.736,20 KL PHE,Idle,,0,-1.808449,54.796005,69.943573,0.788484,55.902779,83.040367,85.237633,34.483509,Draining,No Pump,Sachin,16,5,12,-15.147568,1,58,10,1,1,3
2025-12-27 16:04:32.737,20 KL PHE,Idle,,0,0.0,54.703777,69.916451,0.78125,55.902779,83.045784,85.237633,34.483509,Draining,No Pump,Sachin,16,5,12,-15.212673999999993,1,58,10,1,1,3
2025-12-27 16:04:37.737,20 KL PHE,Idle,,0,0.0,54.61697,69.88932,0.788484,55.89735,83.040367,85.232208,34.488934,Draining,No Pump,Sachin,16,5,12,-15.272349999999996,1,58,10,1,1,3
2025-12-27 16:04:42.736,20 KL PHE,Idle,,0,0.0,54.530163,69.867622,0.78125,55.89735,83.040367,85.232208,34.483509,Draining,No Pump,Sachin,16,5,12,-15.337458999999996,1,58,10,1,1,3
2025-12-27 16:04:47.737,20 KL PHE,Idle,,0,0.0,54.437935,69.835068,0.78125,55.891926,83.040367,85.232208,34.483509,Draining,No Pump,Sachin,16,5,12,-15.397133000000004,1,58,10,1,1,3
2025-12-27 16:04:52.739,20 KL PHE,Idle,,0,-1.808449,54.345703,69.807938,0.788484,55.891926,83.034943,85.232208,34.483509,Draining,No Pump,Sachin,16,5,12,-15.462234999999993,1,58,10,1,1,3
2025-12-27 16:04:57.736,20 KL PHE,Idle,,0,-1.808449,54.242622,69.769966,0.788484,55.891926,83.029518,85.232208,34.483509,Draining,No Pump,Sachin,16,5,12,-15.527344,1,58,10,1,1,3
2025-12-27 16:05:02.737,20 KL PHE,Idle,,0,-1.808449,54.144966,69.731987,0.788484,55.886501,83.034943,85.226784,34.483509,Draining,No Pump,Sachin,16,5,12,-15.587021000000007,1,58,10,1,1,3
2025-12-27 16:05:07.736,20 KL PHE,Idle,,0,-1.808449,54.036457,69.683159,0.788484,55.886501,83.034943,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-15.646702000000005,1,58,10,1,1,3
2025-12-27 16:05:12.736,20 KL PHE,Lye Flushing,,80,202.546295,53.927952,69.628906,0.83912,55.886501,83.034943,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-15.700954000000003,1,60,10,1,1,3
2025-12-27 16:05:17.735,20 KL PHE,Lye Flushing,,80,-1.808449,53.830296,69.569229,0.860822,55.886501,83.029518,85.232208,34.488934,Draining,No Pump,Sachin,16,5,12,-15.73893300000001,1,60,10,1,1,3
2025-12-27 16:05:22.736,20 KL PHE,Lye Flushing,,79,11546.947266,53.738064,69.509552,0.860822,55.886501,83.029518,85.226784,34.483509,Draining,No Pump,Sachin,16,5,12,-15.771487999999998,1,60,10,1,1,3
2025-12-27 16:05:27.737,20 KL PHE,Lye Flushing,,74,22187.861328,53.900822,69.449867,0.868056,55.881077,83.029518,85.226784,34.483509,Draining,No Pump,Sachin,16,5,12,-15.549045,1,60,10,1,1,3
2025-12-27 16:05:32.735,20 KL PHE,Lye Flushing,,69,17849.392578,53.857422,69.395615,0.860822,55.881077,83.029518,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-15.538193000000007,1,60,10,1,1,3
2025-12-27 16:05:37.735,20 KL PHE,Lye Flushing,,64,16366.463867,53.483074,69.330513,0.831887,55.881077,83.029518,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-15.847438999999994,1,60,10,1,1,3
2025-12-27 16:05:42.735,20 KL PHE,Lye Flushing,,59,15632.234375,53.092449,69.259987,0.83912,55.875652,83.024086,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-16.167537999999993,1,60,10,1,1,3
2025-12-27 16:05:47.735,20 KL PHE,Lye Flushing,,54,15279.586914,52.897137,69.178604,0.831887,55.875652,83.024086,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,-16.281467000000006,1,60,10,1,1,3
2025-12-27 16:05:52.738,20 KL PHE,Lye Flushing,,49,15111.400391,53.043621,69.102646,0.831887,55.875652,83.024086,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-16.05902499999999,1,60,10,1,1,3
2025-12-27 16:05:57.736,20 KL PHE,Lye Flushing,,44,15093.316406,53.461369,69.00499,0.831887,55.875652,83.024086,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-15.543621000000009,1,60,10,1,1,3
2025-12-27 16:06:02.736,20 KL PHE,Lye Flushing,,39,14963.108398,54.047306,68.918182,0.831887,55.875652,83.024086,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-14.870876000000003,1,60,10,1,1,3
2025-12-27 16:06:07.734,20 KL PHE,Lye Flushing,,34,15011.936523,54.796005,68.831383,0.831887,55.870228,83.024086,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,-14.035378000000001,1,60,10,1,1,3
2025-12-27 16:06:12.734,20 KL PHE,Lye Flushing,,29,15011.936523,55.517578,68.733727,0.83912,55.870228,83.024086,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,-13.216149000000001,1,60,10,1,1,3
2025-12-27 16:06:17.738,20 KL PHE,Lye Flushing,,24,14999.276367,56.25,68.646919,0.831887,55.870228,83.018661,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-12.396918999999997,1,60,10,1,1,3
2025-12-27 16:06:22.735,20 KL PHE,Lye Flushing,,19,14948.640625,57.047527,68.532982,0.83912,55.870228,83.018661,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-11.485455000000002,1,60,10,1,1,3
2025-12-27 16:06:27.734,20 KL PHE,Lye Flushing,,14,14939.597656,57.758247,68.413628,0.83912,55.870228,83.018661,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-10.655381000000006,1,60,10,1,1,3
2025-12-27 16:06:32.735,20 KL PHE,Lye Flushing,,9,14983.0,58.52322,68.277992,0.83912,55.875652,83.018661,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-9.754771999999996,1,60,10,1,1,3
2025-12-27 16:06:37.735,20 KL PHE,Lye Flushing,,4,15008.318359,59.185116,68.126083,0.83912,55.870228,83.013237,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-8.940966999999993,1,60,10,1,1,3
2025-12-27 16:06:42.736,20 KL PHE,310,,0,15019.169922,59.836155,67.990456,0.831887,55.875652,83.013237,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-8.154300999999997,1,0,10,1,1,3
2025-12-27 16:06:47.735,20 KL PHE,310,,0,7072.844238,60.519749,67.85482,0.810185,55.875652,83.013237,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-7.335071000000006,1,0,10,1,1,3
2025-12-27 16:06:52.735,20 KL PHE,Idle,,0,884.331604,61.094833,67.71376,1.063368,55.875652,83.007812,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-6.618926999999992,1,58,10,1,1,3
2025-12-27 16:06:57.733,20 KL PHE,Idle,,0,1.808449,61.664494,67.583549,1.056134,55.881077,83.002388,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-5.919055000000007,1,58,10,1,1,3
2025-12-27 16:07:02.733,20 KL PHE,Idle,,0,0.0,62.261288,67.426216,1.063368,55.875652,83.002388,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,-5.164927999999996,1,58,10,1,1,3
2025-12-27 16:07:07.733,20 KL PHE,Idle,,0,0.0,62.776691,67.285156,1.056134,55.875652,83.002388,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-4.508465000000001,1,58,10,1,1,3
2025-12-27 16:07:12.733,20 KL PHE,Idle,,0,0.0,63.264973,67.149521,1.085069,55.875652,83.002388,85.226784,34.494358,Draining,No Pump,Sachin,16,5,12,-3.8845479999999952,1,58,10,1,1,3
2025-12-27 16:07:17.732,20 KL PHE,Idle,,0,-1.808449,63.785809,66.986763,1.085069,55.875652,83.002388,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-3.200953999999996,1,58,10,1,1,3
2025-12-27 16:07:22.732,20 KL PHE,Idle,,0,-1.808449,64.236115,66.834854,1.085069,55.881077,82.996964,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-2.598739000000009,1,58,10,1,1,3
2025-12-27 16:07:27.736,20 KL PHE,Idle,,0,0.0,64.70269,66.672096,1.085069,55.881077,82.996964,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-1.9694059999999922,1,58,10,1,1,3
2025-12-27 16:07:32.732,20 KL PHE,Idle,,0,0.0,65.104172,66.460503,1.085069,55.881077,82.996964,85.226784,34.488934,Draining,No Pump,Sachin,16,5,12,-1.3563309999999973,1,58,10,1,1,3
2025-12-27 16:07:37.732,20 KL PHE,Idle,,0,0.0,65.494789,66.254341,1.085069,55.875652,82.991531,85.221352,34.494358,Draining,No Pump,Sachin,16,5,12,-0.7595519999999993,1,58,10,1,1,3
2025-12-27 16:07:42.732,20 KL PHE,Idle,,0,-1.808449,65.90712,66.04818,1.085069,55.875652,82.986107,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,-0.14105999999999597,1,58,10,1,1,3
2025-12-27 16:07:47.732,20 KL PHE,Idle,,0,-1.808449,66.259766,65.836594,1.085069,55.875652,82.991531,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,0.4231719999999939,1,58,10,1,1,3
2025-12-27 16:07:52.732,20 KL PHE,Idle,,0,0.0,66.596138,65.662979,1.186343,55.875652,82.986107,85.221352,34.488934,Draining,No Pump,Sachin,16,5,12,0.9331589999999892,1,58,10,1,1,3
2025-12-27 16:07:57.731,20 KL PHE,Idle,,0,0.0,66.948784,65.505638,1.208044,55.875652,82.986107,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,1.4431459999999987,1,58,10,1,1,3
2025-12-27 16:08:02.731,20 KL PHE,Idle,,0,-1.808449,67.252602,65.386284,1.287616,55.875652,82.98069,85.221352,34.494358,Draining,No Pump,Sachin,16,5,12,1.8663179999999926,1,58,10,1,1,3
2025-12-27 16:08:07.732,20 KL PHE,Idle,,0,0.0,67.572701,65.283203,1.41059,55.870228,82.98069,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,2.2894979999999947,1,58,10,1,1,3
2025-12-27 16:08:12.731,20 KL PHE,Idle,,0,-1.808449,67.849388,65.196396,1.591435,55.870228,82.98069,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,2.652992000000012,1,58,10,1,1,3
2025-12-27 16:08:17.733,20 KL PHE,Idle,,0,-1.808449,68.115234,65.12587,2.213542,55.870228,82.975266,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,2.989363999999995,1,58,10,1,1,3
2025-12-27 16:08:22.731,20 KL PHE,Idle,,0,0.0,68.386497,65.060768,3.125,55.864799,82.975266,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,3.3257290000000097,1,58,10,1,1,3
2025-12-27 16:08:27.732,20 KL PHE,Idle,,0,-1.808449,68.630646,64.995659,3.385417,55.864799,82.975266,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,3.6349869999999953,1,58,10,1,1,3
2025-12-27 16:08:32.732,20 KL PHE,Idle,,0,0.0,68.86393,64.946831,4.571759,55.864799,82.975266,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,3.9170989999999932,1,58,10,1,1,3
2025-12-27 16:08:37.731,20 KL PHE,Idle,,0,-1.808449,69.102646,64.898003,5.027488,55.859375,82.975266,85.210503,34.494358,Draining,No Pump,Sachin,16,5,12,4.20464299999999,1,58,10,1,1,3
2025-12-27 16:08:42.730,20 KL PHE,Idle,,0,-1.808449,69.314232,64.84375,6.004051,55.859375,82.975266,85.210503,34.494358,Draining,No Pump,Sachin,16,5,12,4.470482000000004,1,58,10,1,1,3
2025-12-27 16:08:47.731,20 KL PHE,Idle,,0,-1.808449,69.509552,64.800346,7.190393,55.859375,82.975266,85.210503,34.494358,Draining,No Pump,Sachin,16,5,12,4.709205999999995,1,58,10,1,1,3
2025-12-27 16:08:52.730,20 KL PHE,Idle,,0,0.0,69.715714,64.751518,6.785301,55.859375,82.975266,85.215927,34.494358,Draining,No Pump,Sachin,16,5,12,4.964196000000001,1,58,10,1,1,3
2025-12-27 16:08:57.731,20 KL PHE,Idle,,0,-1.808449,69.900169,64.713539,6.857639,55.859375,82.975266,85.210503,34.494358,Draining,No Pump,Sachin,16,5,12,5.186630000000008,1,58,10,1,1,3
2025-12-27 16:09:02.729,20 KL PHE,Idle,,0,0.0,70.084641,64.675568,7.703993,55.859375,82.969833,85.205078,34.494358,Draining,No Pump,Sachin,16,5,12,5.4090730000000065,1,58,10,1,1,3
2025-12-27 16:09:07.730,20 KL PHE,Idle,,0,0.0,70.247391,64.632164,7.986111,55.853951,82.969833,85.205078,34.494358,Draining,No Pump,Sachin,16,5,12,5.61522699999999,1,58,10,1,1,3
2025-12-27 16:09:12.730,20 KL PHE,Idle,,0,-1.808449,70.404732,64.594185,8.130787,55.853951,82.969833,85.205078,34.494358,Draining,No Pump,Sachin,16,5,12,5.810547,1,58,10,1,1,3
2025-12-27 16:09:17.730,20 KL PHE,Idle,,0,-1.808449,70.56749,64.556206,8.260995,55.853951,82.969833,85.199654,34.494358,Draining,No Pump,Sachin,16,5,12,6.011284000000003,1,58,10,1,1,3
2025-12-27 16:09:22.731,20 KL PHE,Idle,,0,0.0,70.708549,64.512802,8.412905,55.853951,82.969833,85.194229,34.494358,Draining,No Pump,Sachin,16,5,12,6.195747000000011,1,58,10,1,1,3
2025-12-27 16:09:27.730,20 KL PHE,Idle,,0,0.0,70.844185,64.480247,8.557581,55.859375,82.969833,85.188797,34.494358,Draining,No Pump,Sachin,16,5,12,6.36393799999999,1,58,10,1,1,3
2025-12-27 16:09:32.730,20 KL PHE,Idle,,0,-1.808449,70.985245,64.442276,8.731193,55.859375,82.969833,85.188797,34.494358,Draining,No Pump,Sachin,16,5,12,6.542968999999999,1,58,10,1,1,3
2025-12-27 16:09:37.730,20 KL PHE,Idle,,0,-1.808449,71.110031,64.404297,9.208623,55.859375,82.969833,85.183372,34.494358,Draining,No Pump,Sachin,16,5,12,6.705734000000007,1,58,10,1,1,3
2025-12-27 16:09:42.729,20 KL PHE,Idle,,0,-1.808449,71.223961,64.37175,9.157987,55.859375,82.964409,85.183372,34.494358,Draining,No Pump,Sachin,16,5,12,6.852210999999997,1,58,10,1,1,3
2025-12-27 16:09:47.730,20 KL PHE,Idle,,0,-1.808449,71.34874,64.339195,9.338831,55.859375,82.964409,85.177956,34.494358,Draining,No Pump,Sachin,16,5,12,7.009545000000003,1,58,10,1,1,3
2025-12-27 16:09:52.728,20 KL PHE,Idle,,0,-1.808449,71.45182,64.301216,10.387732,55.859375,82.964409,85.172531,34.494358,Draining,No Pump,Sachin,16,5,12,7.150604000000001,1,58,10,1,1,3
2025-12-27 16:09:57.729,20 KL PHE,Idle,,0,0.0,71.56575,64.279518,19.010418,55.864799,82.964409,85.167099,34.494358,Draining,No Pump,Sachin,16,5,12,7.286231999999998,1,58,10,1,1,3
2025-12-27 16:10:02.729,20 KL PHE,Idle,,0,0.0,71.663414,64.312065,29.868343,55.864799,82.964409,85.161674,34.494358,Draining,No Pump,Sachin,16,5,12,7.351348999999999,1,58,10,1,1,3
2025-12-27 16:10:07.734,20 KL PHE,Idle,,0,0.0,71.766495,64.469398,36.53067,55.864799,82.958984,85.161674,34.494358,Draining,No Pump,Sachin,16,5,12,7.297097000000008,1,58,10,1,1,3
2025-12-27 16:10:12.730,20 KL PHE,Idle,,0,0.0,71.875,64.751518,37.883392,55.864799,82.958984,85.15625,34.494358,Draining,No Pump,Sachin,16,5,12,7.123481999999996,1,58,10,1,1,3
2025-12-27 16:10:17.728,20 KL PHE,Idle,,0,0.0,71.972656,65.136719,39.069733,55.870228,82.958984,85.150826,34.494358,Draining,No Pump,Sachin,16,5,12,6.835937000000001,1,58,10,1,1,3
2025-12-27 16:10:22.731,20 KL PHE,Idle,,0,0.0,72.059464,65.500221,42.303242,55.870228,82.958984,85.150826,34.494358,Draining,No Pump,Sachin,16,5,12,6.559243000000009,1,58,10,1,1,3
2025-12-27 16:10:27.728,20 KL PHE,Idle,,0,-1.808449,72.151688,65.912544,46.903934,55.870228,82.95356,85.145401,34.494358,Draining,No Pump,Sachin,16,5,12,6.239143999999996,1,58,10,1,1,3
2025-12-27 16:10:32.728,20 KL PHE,Idle,,0,0.0,72.23307,66.292313,52.24971,55.870228,82.95356,85.139977,34.494358,Draining,No Pump,Sachin,16,5,12,5.940757000000005,1,58,10,1,1,3
2025-12-27 16:10:37.729,20 KL PHE,Idle,,0,-1.808449,72.309029,66.66124,54.759834,55.870228,82.95356,85.139977,34.499783,Draining,No Pump,Sachin,16,5,12,5.647788999999989,1,58,10,1,1,3
2025-12-27 16:10:42.731,20 KL PHE,Idle,,0,-1.808449,72.384987,67.041016,56.561054,55.870228,82.95356,85.134544,34.494358,Draining,No Pump,Sachin,16,5,12,5.343970999999996,1,58,10,1,1,3
2025-12-27 16:10:47.728,20 KL PHE,Idle,,0,0.0,72.450089,67.350258,57.848667,55.870228,82.95356,85.134544,34.494358,Draining,No Pump,Sachin,16,5,12,5.099831000000009,1,58,10,1,1,3
2025-12-27 16:10:52.728,20 KL PHE,Idle,,0,-1.808449,72.51519,67.643227,62.709778,55.870228,82.948135,85.12912,34.494358,Draining,No Pump,Sachin,16,5,12,4.871963000000008,1,58,10,1,1,3
2025-12-27 16:10:57.730,20 KL PHE,Idle,,0,0.0,72.574875,67.936195,65.842018,55.870228,82.948135,85.12912,34.494358,Draining,No Pump,Sachin,16,5,12,4.638680000000008,1,58,10,1,1,3
2025-12-27 16:11:02.728,20 KL PHE,Idle,,0,0.0,72.634544,68.180344,68.34491,55.864799,82.948135,85.123695,34.494358,Draining,No Pump,Sachin,16,5,12,4.4542,1,58,10,1,1,3
2025-12-27 16:11:07.728,20 KL PHE,Idle,,0,0.0,72.699654,68.408203,68.663193,55.864799,82.942711,85.123695,34.499783,Draining,No Pump,Sachin,16,5,12,4.291450999999995,1,58,10,1,1,3
2025-12-27 16:11:12.728,20 KL PHE,Idle,,0,0.0,72.753906,68.641495,70.478874,55.864799,82.942711,85.118279,34.494358,Draining,No Pump,Sachin,16,5,12,4.1124109999999945,1,58,10,1,1,3
2025-12-27 16:11:17.728,20 KL PHE,Idle,,0,0.0,72.808159,68.831383,72.309029,55.859375,82.942711,85.118279,34.494358,Draining,No Pump,Sachin,16,5,12,3.976776000000001,1,58,10,1,1,3
2025-12-27 16:11:22.729,20 KL PHE,Idle,,0,0.0,72.867844,69.015846,73.864296,55.853951,82.937279,85.112846,34.494358,Draining,No Pump,Sachin,16,5,12,3.851998000000009,1,58,10,1,1,3
2025-12-27 16:11:27.728,20 KL PHE,Idle,,0,-1.808449,72.927513,69.162331,74.508102,55.853951,82.937279,85.107422,34.494358,Draining,No Pump,Sachin,16,5,12,3.76518200000001,1,58,10,1,1,3
2025-12-27 16:11:32.729,20 KL PHE,Idle,,0,0.0,72.987198,69.303383,75.947624,55.848522,82.937279,85.107422,34.494358,Draining,No Pump,Sachin,16,5,12,3.68381500000001,1,58,10,1,1,3
2025-12-27 16:11:37.728,20 KL PHE,Idle,,0,0.0,73.041451,69.444443,75.622108,55.848522,82.937279,85.101997,34.494358,Draining,No Pump,Sachin,16,5,12,3.597007999999988,1,58,10,1,1,3
2025-12-27 16:11:42.728,20 KL PHE,Idle,,0,0.0,73.090279,69.558372,76.171875,55.837673,82.937279,85.096565,34.494358,Draining,No Pump,Sachin,16,5,12,3.5319069999999897,1,58,10,1,1,3
2025-12-27 16:11:47.729,20 KL PHE,Idle,,0,0.0,73.144531,69.67231,76.070602,55.837673,82.92643,85.091148,34.494358,Draining,No Pump,Sachin,16,5,12,3.4722210000000047,1,58,10,1,1,3
2025-12-27 16:11:52.730,20 KL PHE,Idle,,0,0.0,73.204208,69.780815,76.099541,55.832249,82.931854,85.085724,34.494358,Draining,No Pump,Sachin,16,5,12,3.42339299999999,1,58,10,1,1,3
2025-12-27 16:11:57.727,20 KL PHE,Idle,,0,0.0,73.26931,69.883896,77.025459,55.826824,82.931854,85.085724,34.499783,Draining,No Pump,Sachin,16,5,12,3.3854140000000115,1,58,10,1,1,3
2025-12-27 16:12:02.726,20 KL PHE,Idle,,0,0.0,73.350693,69.976128,77.372688,55.826824,82.931854,85.080299,34.499783,Draining,No Pump,Sachin,16,5,12,3.374565000000004,1,58,10,1,1,3
2025-12-27 16:12:07.728,20 KL PHE,Idle,,0,0.0,73.432076,70.073784,77.850113,55.815975,82.931854,85.074867,34.494358,Draining,No Pump,Sachin,16,5,12,3.3582919999999916,1,58,10,1,1,3
2025-12-27 16:12:12.729,20 KL PHE,Idle,,0,0.0,73.524307,70.166016,78.674767,55.810547,82.921013,85.069443,34.499783,Draining,No Pump,Sachin,16,5,12,3.358290999999994,1,58,10,1,1,3
2025-12-27 16:12:17.728,20 KL PHE,Idle,,0,0.0,73.638237,70.258247,79.181137,55.810547,82.92643,85.064018,34.494358,Draining,No Pump,Sachin,16,5,12,3.3799900000000065,1,58,10,1,1,3
2025-12-27 16:12:22.725,20 KL PHE,Idle,,0,0.0,73.741318,70.328773,78.052666,55.810547,82.921013,85.064018,34.499783,Draining,No Pump,Sachin,16,5,12,3.4125450000000086,1,58,10,1,1,3
2025-12-27 16:12:27.726,20 KL PHE,Idle,,0,0.0,73.86068,70.399307,78.804977,55.805119,82.921013,85.058594,34.499783,Draining,No Pump,Sachin,16,5,12,3.461373000000009,1,58,10,1,1,3
2025-12-27 16:12:32.726,20 KL PHE,Idle,,0,0.0,73.980034,70.48069,78.848381,55.810547,82.921013,85.058594,34.499783,Draining,No Pump,Sachin,16,5,12,3.499344000000008,1,58,10,1,1,3
2025-12-27 16:12:37.728,20 KL PHE,Idle,,0,0.0,74.110245,70.551216,79.651329,55.810547,82.915581,85.053169,34.499783,Draining,No Pump,Sachin,16,5,12,3.5590290000000095,1,58,10,1,1,3
2025-12-27 16:12:42.730,20 KL PHE,Idle,,0,-1.808449,74.267578,70.638023,80.150459,55.810547,82.915581,85.053169,34.494358,Draining,No Pump,Sachin,16,5,12,3.6295549999999963,1,58,10,1,1,3
2025-12-27 16:12:47.726,20 KL PHE,Idle,,0,0.0,74.424911,70.751953,80.056419,55.815975,82.915581,85.053169,34.499783,Draining,No Pump,Sachin,16,5,12,3.672957999999994,1,58,10,1,1,3
2025-12-27 16:12:52.727,20 KL PHE,Idle,,0,-1.808449,74.587669,70.855034,80.7798,55.815975,82.910156,85.053169,34.494358,Draining,No Pump,Sachin,16,5,12,3.732635000000002,1,58,10,1,1,3
2025-12-27 16:12:57.726,20 KL PHE,Idle,,0,0.0,74.78299,70.963547,82.3423,55.815975,82.910156,85.053169,34.499783,Draining,No Pump,Sachin,16,5,12,3.8194429999999926,1,58,10,1,1,3
2025-12-27 16:13:02.725,20 KL PHE,Idle,,0,0.0,74.967445,71.077477,83.203125,55.821396,82.904732,85.058594,34.499783,Draining,No Pump,Sachin,16,5,12,3.889967999999996,1,58,10,1,1,3
2025-12-27 16:13:07.725,20 KL PHE,Idle,,0,-1.808449,75.168182,71.169701,84.085648,55.821396,82.904732,85.058594,34.494358,Draining,No Pump,Sachin,16,5,12,3.998480999999998,1,58,10,1,1,3
2025-12-27 16:13:12.726,20 KL PHE,Idle,,0,-1.808449,75.401474,71.272781,84.411171,55.826824,82.904732,85.058594,34.499783,Draining,No Pump,Sachin,16,5,12,4.128692999999998,1,58,10,1,1,3
2025-12-27 16:13:17.725,20 KL PHE,Idle,,0,0.0,75.618492,71.370445,84.787331,55.826824,82.8993,85.058594,34.499783,Draining,No Pump,Sachin,16,5,12,4.248047,1,58,10,1,1,3
2025-12-27 16:13:22.725,20 KL PHE,Idle,,0,-1.808449,75.873482,71.478951,85.633682,55.832249,82.8993,85.064018,34.499783,Draining,No Pump,Sachin,16,5,12,4.394531000000001,1,58,10,1,1,3
2025-12-27 16:13:27.724,20 KL PHE,Idle,,0,0.0,76.106766,71.598305,85.959206,55.832249,82.8993,85.064018,34.494358,Draining,No Pump,Sachin,16,5,12,4.508460999999997,1,58,10,1,1,3
2025-12-27 16:13:32.725,20 KL PHE,Idle,,0,0.0,76.334633,71.701385,86.234085,55.837673,82.8993,85.069443,34.499783,Draining,No Pump,Sachin,16,5,12,4.633247999999995,1,58,10,1,1,3
2025-12-27 16:13:37.725,20 KL PHE,Idle,,0,0.0,76.584206,71.804466,86.610245,55.837673,82.893883,85.069443,34.499783,Draining,No Pump,Sachin,16,5,12,4.77973999999999,1,58,10,1,1,3
2025-12-27 16:13:42.725,20 KL PHE,Idle,,0,-1.808449,76.812065,71.912979,87.131081,55.843102,82.893883,85.074867,34.499783,Draining,No Pump,Sachin,16,5,12,4.899085999999997,1,58,10,1,1,3
2025-12-27 16:13:47.724,20 KL PHE,Idle,,0,-1.808449,77.029083,72.005203,87.637444,55.843102,82.888458,85.074867,34.499783,Draining,No Pump,Sachin,16,5,12,5.0238800000000055,1,58,10,1,1,3
2025-12-27 16:13:52.725,20 KL PHE,Idle,,0,0.0,77.267799,72.113716,88.056999,55.843102,82.888458,85.074867,34.499783,Draining,No Pump,Sachin,16,5,12,5.154083,1,58,10,1,1,3
2025-12-27 16:13:57.724,20 KL PHE,Idle,,0,-1.808449,77.479378,72.222221,88.259544,55.843102,82.888458,85.080299,34.499783,Draining,No Pump,Sachin,16,5,12,5.257156999999992,1,58,10,1,1,3
2025-12-27 16:14:02.727,20 KL PHE,Idle,,0,-1.808449,77.685547,72.336159,89.091438,55.837673,82.883034,85.080299,34.494358,Draining,No Pump,Sachin,16,5,12,5.349388000000005,1,58,10,1,1,3
